date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:20	231/231	---M--	200	added ('OK')	text/plain	etag:%220c013bd5d97c81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/bimodal.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/bimodal.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:22	556/556	---M--	200	added ('OK')	text/plain	etag:%228048011d925c61:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/bonds.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/bonds.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:23	3313/3313	---M--	200	added ('OK')	text/plain	etag:%220c167fde691c81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/bookstore.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/bookstore.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:24	2609/2609	---M--	200	added ('OK')	application/octet-stream	etag:%228051c610c1ac61:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/Bordeaux.csv	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/Bordeaux.csv	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:25	395/395	---M--	200	added ('OK')	text/plain	etag:%220f246d86dacc81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/boxoffice.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/boxoffice.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:27	1279/1279	---M--	200	added ('OK')	text/plain	etag:%220e52d16a59c71:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/bridge.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/bridge.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:28	583/583	---M--	200	added ('OK')	text/plain	etag:%2204fac9aec81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/CarlsenQ.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/CarlsenQ.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:29	16427/16427	---M--	200	added ('OK')	application/octet-stream	etag:%22055d0c35d8fc81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/cars04.csv	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/cars04.csv	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:31	2917/2917	---M--	200	added ('OK')	application/octet-stream	etag:%220b9afabb849c91:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/caution.csv	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/caution.csv	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:32	1569/1569	---M--	200	added ('OK')	text/plain	etag:%2209b44b3e72ec81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/Ch2Problem5.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/Ch2Problem5.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:33	19172/19172	---M--	200	added ('OK')	text/plain	etag:%220d4d530db39c81:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/challenge.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/challenge.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
16:18:35	1563/1563	---M--	200	added ('OK')	text/plain	etag:%220ae4bdcc1ec61:0%22	https://gattonweb.uky.edu/sheather/book/docs/datasets/changeover_times.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/datasets/changeover_times.txt	(from https://gattonweb.uky.edu/sheather/book/data_sets.php)
